step,time,phase,load,energy,delta_energy,mass,mass_error,W_ext_step,W_ext_cumul,D_pred,D_inferred,snes_it,converged_reason
53,0.05300000000000004,ramp,5.3,0.01785766007547218,0.0010737866964080044,1.0047721919303565,0.004772191930356495,0.0009052874037758681,0.01308605362050947,5.701669202808827e-06,-0.1684992926321363,2,2
54,0.05400000000000004,ramp,5.4,0.017914485127038842,5.6825051566660595e-05,1.0047793723371816,0.00477937233718162,4.965055297847924e-05,0.01313570417348795,5.861164956762522e-06,-0.007174498588181357,2,2
55,0.05500000000000004,ramp,5.5,0.019020301442901132,0.0011058163158622902,1.0049475359312174,0.004947535931217439,0.0009376748904322063,0.014073379063920156,6.020959518814851e-06,-0.16814142543008398,2,2
56,0.05600000000000004,ramp,5.6,0.019081053312041737,6.0751869140604486e-05,1.004955001255963,0.004955001255962932,5.3292777982871536e-05,0.014126671841903027,6.183146831053742e-06,-0.00745909115773295,2,2
57,0.057000000000000044,ramp,5.7,0.020218779591240802,0.0011377262791990653,1.0051228092937101,0.005122809293710118,0.0009699406739131242,0.01509661251581615,6.34560135168205e-06,-0.1677856052859411,2,2
58,0.058000000000000045,ramp,5.8,0.020283579112102473,6.479952086167057e-05,1.00513055902673,0.005130559026730097,5.705635215128268e-05,0.015153668867967433,6.510425573891529e-06,-0.007743168710387887,2,2
59,0.059000000000000045,ramp,5.9,0.021453096381695052,0.0011695172695925793,1.005298013501176,0.00529801350117598,0.001002085497058701,0.016155754365026132,6.675486137253121e-06,-0.16743177253387823,2,2
60,0.060000000000000046,ramp,6.0,0.021522063607568347,6.89672258732954e-05,1.0053060470931259,0.005306047093125876,6.0940534270807204e-05,0.01621669489929694,6.842894129163232e-06,-0.008026691602488197,2,2
61,0.06100000000000005,ramp,6.1,0.02272325359037701,0.0012011899828086627,1.0054731499539753,0.005473149953975298,0.0010341100988095898,0.01725080499810653,7.010509121471824e-06,-0.1670798839990728,2,2
62,0.06200000000000005,ramp,6.2,0.022796507804894894,7.325421451788439e-05,1.0054814668230994,0.005481466823099357,6.49445869608502e-05,0.01731574958506738,7.180450240035989e-06,-0.008309627557034188,2,2
63,0.06300000000000004,ramp,6.3,0.02402925292023111,0.0012327451153362166,1.0056482199813541,0.005648219981354119,0.0010660152142745823,0.01838176479934196,7.350570528544907e-06,-0.16672990106163438,2,2
64,0.06400000000000004,ramp,6.4,0.024106912644827626,7.765972459651549e-05,1.0056568195171505,0.005656819517150469,6.906777666898282e-05,0.01845083257601094,7.522996576372203e-06,-0.008591947927532664,2,2
65,0.06500000000000004,ramp,6.5,0.025371096007708073,0.0012641833628804465,1.005823224848083,0.005823224848082953,0.001097801574758299,0.01954863415076924,7.695575384907622e-06,-0.16638178812214757,2,2
66,0.06600000000000004,ramp,6.6,0.025453279008203062,8.218300049498903e-05,1.0058321064141,0.005832106414100036,7.330937365155181e-05,0.01962194352442079,7.870440456500932e-06,-0.008873626843437218,2,2
67,0.06700000000000005,ramp,6.7,0.0267487844280445,0.0012955054198414383,1.0059981657597987,0.005998165759798724,0.001129469907781246,0.020751413432202038,8.045433205134781e-06,-0.16603551206019235,2,2
68,0.06800000000000005,ramp,6.8,0.026835607986110042,8.682355806554146e-05,1.006007328886668,0.006007328886667995,7.766872544038887e-05,0.020829082157642426,8.222698335467729e-06,-0.009154832625152582,1,2
69,0.06900000000000005,ramp,6.9,0.028162319828100114,0.0013267118419900727,1.00617304407258,0.006173044072580014,0.001161020785656761,0.021990102943299186,8.400069074682642e-06,-0.16569105633331163,2,2
70,0.07000000000000005,ramp,7.0,0.028253900127810205,9.15802997100909e-05,1.0061824879162928,0.006182487916292834,8.2145111237571e-05,0.022072248054536756,8.579690645963407e-06,-0.009435188472519906,1,2
71,0.07100000000000005,ramp,7.1,0.029611703570181728,0.0013578034423715225,1.0063478607034952,0.006347860703495245,0.0011924550857233605,0.023264703140260117,8.759393594730659e-06,-0.16534835664816203,2,2
72,0.07200000000000005,ramp,7.2,0.029708156128432944,9.645255825121643e-05,1.0063575845522874,0.00635758455228741,8.673773042349337e-05,0.02335144087068361,8.941329459629213e-06,-0.00971482782772306,1,2
73,0.07300000000000005,ramp,7.3,0.03109693706035712,0.001388780931924176,1.0065226166932983,0.006522616693298344,0.0012237735273948596,0.02457521439807847,9.123324849822823e-06,-0.16500740452931628,2,2
74,0.07400000000000005,ramp,7.4,0.031198376664341575,0.00010143960398445451,1.006532619823678,0.006532619823677921,9.144586497339753e-05,0.02466666026305187,9.307536314688615e-06,-0.009993739011056976,1,2
75,0.07500000000000005,ramp,7.5,0.032618021668,0.0014196450036584249,1.0066973130480703,0.006697313048070308,0.0012549768265510178,0.025921637089602885,9.491786655815123e-06,-0.16466817710740705,2,2
76,0.07600000000000005,ramp,7.6,0.03272456237543321,0.00010654070743321142,1.0067075947212805,0.006707594721280463,9.62688005521559e-05,0.02601790589015504,9.678236910624771e-06,-0.010271906881055518,1,2
77,0.07700000000000005,ramp,7.7,0.03417495872181867,0.0014503963463854616,1.0068719507351327,0.0068719507351326925,0.0012860656954120722,0.027303971585567112,9.864706396244188e-06,-0.16433065097338942,2,2
78,0.07800000000000006,ramp,7.8,0.034286713865101244,0.00011175514328257141,1.0068825101977001,0.006882510197700142,0.00010120582654372577,0.027405177412110838,1.0053360208293254e-05,-0.010549316738845639,1,2
79,0.07900000000000006,ramp,7.9,0.035767749511069875,0.0014810356459686314,1.007046530684391,0.007046530684390984,0.0013170408424656764,0.028722218254576513,1.0242014516272153e-05,-0.16399480350295492,2,2
80,0.08000000000000006,ramp,8.0,0.035884831702058535,0.0001170821909886599,1.0070573671690255,0.007057367169025497,0.00010625623611041255,0.028828474490686925,1.0432838080964513e-05,-0.010825954878247359,1,2
81,0.08100000000000006,ramp,8.1,0.03739639528751333,0.0015115635854547962,1.007221053790249,0.007221053790249066,0.0013479029724023756,0.0301763774630893,1.0623644250983346e-05,-0.1636606130524206,2,2
82,0.08200000000000006,ramp,8.2,0.03751891642240855,0.00012252113489522043,1.007232166516957,0.007232166516957017,0.00011141932625002782,0.03028779678933933,1.0816605085217206e-05,-0.01110180864519261,1,2
83,0.08300000000000006,ramp,8.3,0.03906089726742273,0.001541980845014175,1.0073955209136383,0.007395520913638265,0.0013786527860602594,0.03166644957539959,1.1009531423192993e-05,-0.16332805895391567,2,2
84,0.08400000000000006,ramp,8.4,0.03918896853167952,0.0001280712642567905,1.0074069090907303,0.007406909090730274,0.0001166943978446891,0.03178314397324428,1.1204598277134104e-05,-0.0113768664121014,1,2
85,0.08500000000000006,ramp,8.5,0.04076125663351861,0.0015722881018390908,1.0075699328840049,0.007569932884004871,0.0014092909803793594,0.03319243495362364,1.1399614273452183e-05,-0.1629971214597314,2,2
86,0.08600000000000006,ramp,8.6,0.0408949885067299,0.00013373187321129298,1.0075815957090664,0.007581595709066358,0.0001220807557005614,0.0333145157093242,1.1596757053194868e-05,-0.011651117510731588,1,2
87,0.08700000000000006,ramp,8.7,0.04249747453677762,0.0016024860300477214,1.0077442905011071,0.007744290501107143,0.0014398182483678838,0.034754333957692084,1.1793833310072178e-05,-0.16266778167983764,2,2
88,0.08800000000000006,ramp,8.8,0.042636976797516185,0.00013950226073856237,1.0077562271618992,0.007756227161899165,0.00012757770857373666,0.03488191166626582,1.1993023008136846e-05,-0.011924552164825707,1,2
89,0.08900000000000007,ramp,8.9,0.04426955209810816,0.0016325753005919721,1.0079185945367188,0.007918594536718837,0.0014702352790812285,0.03635214694534705,1.2192131173934639e-05,-0.16234002151074367,2,2
90,0.09000000000000007,ramp,9.0,0.04441493382872279,0.00014538173061463128,1.0079308042119643,0.007930804211964348,0.00013318456918532393,0.03648533151453238,1.2393339806027248e-05,-0.012197161429307345,1,2
91,0.09100000000000007,ramp,9.1,0.04607749040992584,0.0016625565812030535,1.008092845736163,0.00809284573616309,0.0015005427576134372,0.037985874272145816,1.2594452515315543e-05,-0.16201382358961633,2,2
92,0.09200000000000007,ramp,9.2,0.04622886000126934,0.00015136959134350036,1.0081053275963816,0.008105327596381606,0.0001389006542240002,0.038124774926369814,1.279765306238138e-05,-0.012468937119500152,1,2
93,0.09300000000000007,ramp,9.3,0.047921290537592594,0.0016924305363232514,1.0082670448198048,0.00826704481980478,0.0015307413650991213,0.039655516291468934,1.3000743880918666e-05,-0.16168917122413015,2,2
94,0.09400000000000007,ramp,9.4,0.048078755693698474,0.0001574651561058807,1.008279798027965,0.008279798027964969,0.00014472528433828635,0.03980024157580722,1.3205910235814915e-05,-0.012739871767594339,1,2
95,0.09500000000000007,ramp,9.5,0.04980095352078704,0.001722197827088566,1.0084411924843408,0.008441192484340831,0.0015608317787259276,0.04136107335453315,1.3410953609856314e-05,-0.16136604836263835,2,2
