step,time,phase,load,energy,delta_energy,mass,mass_error,W_ext_step,W_ext_cumul,D_pred,D_inferred,snes_it,converged_reason
25,0.025000000000000015,ramp,2.5,1.0035843679834922,0.00037032425512939504,1.0010720227286436,0.0010720227286435957,0.0002082862025973158,0.0014405019163577404,6.581696255965565e-06,-0.16203805253207923,1,2
26,0.026000000000000016,ramp,2.6,1.0035903957596957,6.027776203509916e-06,1.0010722250251713,0.0010722250251713472,5.630145372469422e-06,0.0014461320617302098,6.956949246659595e-06,-0.000397630831040494,1,2
27,0.027000000000000017,ramp,2.7,1.003976471126347,0.00038607536665136166,1.0011530141897,0.0011530141897000412,0.0002245124739650872,0.0016706445356952971,7.335212308609757e-06,-0.16156289268627444,1,2
28,0.028000000000000018,ramp,2.8,1.003983555210889,7.084084541864044e-06,1.0011533020466301,0.0011533020466301114,6.516098136510933e-06,0.001677160633831808,7.72140353051233e-06,-0.0005679864053531111,1,2
29,0.02900000000000002,ramp,2.9,1.0043853263224605,0.0004017711115715805,1.0012338577252742,0.001233857725274179,0.00024067593520648184,0.0019178365690382898,8.110262976068614e-06,-0.16109517636509868,1,2
30,0.03000000000000002,ramp,3.0,1.0043935340178467,8.207695386230895e-06,1.0012342334478674,0.0012342334478674388,7.46476400946494e-06,0.0019253013330477547,8.506821860007907e-06,-0.0007429313767659554,1,2
31,0.03100000000000002,ramp,3.1,1.0048109452534255,0.0004174112355788129,1.0013145590545807,0.0013145590545806662,0.00025677696820342803,0.0021820783012511825,8.90574235303924e-06,-0.16063426737538483,1,2
32,0.03200000000000002,ramp,3.2,1.0048203428977782,9.397644352704404e-06,1.0013150246578137,0.0013150246578137459,8.475757942076061e-06,0.0021905540591932587,9.312159589773171e-06,-0.0009218864106283427,1,2
33,0.03300000000000002,ramp,3.3,1.0052533384803601,0.0004329955825819187,1.0013951233380656,0.0013951233380655736,0.00027281595289047034,0.0024633700120837293,9.720661458445532e-06,-0.1601796296914484,1,2
34,0.03400000000000002,ramp,3.4,1.0052639915396397,1.0653059279608357e-05,1.0013956805917499,0.0013956805917498816,9.548697250657878e-06,0.002472918709334387,1.0136479081783258e-05,-0.0011043620289504783,1,2
35,0.035000000000000024,ramp,3.5,1.0057125156135729,0.0004485240739331431,1.0014755552622492,0.001475555262249184,0.0002887932672448516,0.0027617119765792385,1.0554129583995761e-05,-0.15973080668829148,1,2
36,0.036000000000000025,ramp,3.6,1.0057244887558452,1.1973142272303505e-05,1.0014762057270405,0.001476205727040547,1.0683201560359324e-05,0.0027723951781395977,1.0978933150296497e-05,-0.001289940711944181,1,2
37,0.037000000000000026,ramp,3.7,1.0061884854485847,0.00046399669273955446,1.0015558591076235,0.0015558591076234585,0.0003047092872837084,0.003077104465423306,1.1405339529073124e-05,-0.15928740545584608,1,2
38,0.03800000000000003,ramp,3.8,1.0062018426042805,1.3357155695725709e-05,1.001556604163975,0.0015566041639749617,1.1878892754916026e-05,0.003088983358178222,1.1838751853892623e-05,-0.0014782629408096827,1,2
39,0.03900000000000003,ramp,3.9,1.0066812560762586,0.00047941347197810735,1.0016360388035783,0.0016360388035783213,0.00032056438706628355,0.0034095477452445056,1.227355573747548e-05,-0.15884908491182378,1,2
40,0.04000000000000003,ramp,4.0,1.0066960604878528,1.4804411594182554e-05,1.0016368796755901,0.0016368796755901194,1.3135394931970467e-05,0.003422683140176476,1.2715231813040263e-05,-0.001669016662212087,1,2
41,0.04100000000000003,ramp,4.1,1.0071908349732313,0.0004947744853784908,1.0017160979736317,0.0017160979736317028,0.0003363589386994384,0.0037590420788759142,1.3158104643516075e-05,-0.15841554667905236,1,2
42,0.04200000000000003,ramp,4.2,1.0072071492365986,1.6314263367345205e-05,1.0017170357486769,0.0017170357486768761,1.445233436294762e-05,0.003773494413238862,1.3607727466499403e-05,-0.0018619290043975858,1,2
43,0.04300000000000003,ramp,4.3,1.0077172290768097,0.0005100798402111195,1.001796039972783,0.0017960399727829923,0.00035209331234526255,0.004125587725584125,1.4058366727182958e-05,-0.15798652786585696,1,2
44,0.04400000000000003,ramp,4.4,1.007735115176269,1.7886099459296645e-05,1.0017970756178947,0.0017970756178946612,1.5829339457078214e-05,0.004141417065041203,1.4515643838278828e-05,-0.002056760002218431,1,2
45,0.04500000000000003,ramp,4.5,1.0082604448477837,0.0005253296715146405,1.001875867918861,0.0018758679188610738,0.00036776787622998903,0.004509184941271192,1.4973769909762946e-05,-0.15756179528465147,1,2
46,0.046000000000000034,ramp,4.6,1.0082799641857048,1.9519337921103386e-05,1.0018770022946177,0.0018770022946177356,1.7266040728887324e-05,0.00452645098200008,1.543843049692539e-05,-0.0022532971922160612,1,2
47,0.047000000000000035,ramp,4.7,1.0088204883233498,0.0005405241376450487,1.001955584718949,0.001955584718948966,0.0003833829966535435,0.004909833978653623,1.5903784013889038e-05,-0.15714114099150522,1,2
48,0.048000000000000036,ramp,4.8,1.0088417017457716,2.1213422421784145e-05,1.0019568185911705,0.0019568185911704727,1.8762070768952433e-05,0.004928596049422576,1.637557646702904e-05,-0.002451351652831712,1,2
49,0.04900000000000004,ramp,4.9,1.0093973651622008,0.0005556634164292085,1.0020351930919005,0.002035193091900478,0.0003989390379992559,0.0053275350874218315,1.6847916078240927e-05,-0.1567243784299526,1,2
50,0.05000000000000004,ramp,5.0,1.0094203329808573,2.2967818656516314e-05,1.0020365271417362,0.0020365271417361885,2.031706421756993e-05,0.005347852151639402,1.7326605909248715e-05,-0.002650754438946384,1,2
51,0.05100000000000004,ramp,5.1,1.0099910806832304,0.0005707477023730867,1.002114695587644,0.0021146955876441,0.0004144363627434311,0.005762288514382833,1.7805706365418363e-05,-0.15631133962965557,1,2
52,0.05200000000000004,ramp,5.2,1.0100158626948832,2.4782011652790814e-05,1.0021161304201667,0.002116130420166673,2.1930657741123155e-05,0.005784219172123957,1.829107442658887e-05,-0.002851353911667659,1,2
53,0.05300000000000004,ramp,5.3,1.0106016398987743,0.0005857772038910802,1.0021940946037609,0.0021940946037608544,0.00042987533146463365,0.006214094503588591,1.8776724937190516e-05,-0.15590187242644657,1,2
54,0.05400000000000004,ramp,5.4,1.010628295402173,2.6655503398753666e-05,1.0021956307555107,0.002195630755510658,2.360249001054898e-05,0.00623769699359914,1.9268565885489407e-05,-0.003053013388204685,1,2
55,0.05500000000000004,ramp,5.5,1.0112290475435983,0.0006007521414252981,1.0022733923999292,0.002273392399929186,0.00044525630285260914,0.006682953296451749,1.9760568698064793e-05,-0.15549583857268895,1,2
56,0.05600000000000004,ramp,5.6,1.0112576353544673,2.8587810869007413e-05,1.0022750303454135,0.0022750303454135423,2.5332201682102084e-05,0.006708285498133851,2.0258689663522917e-05,-0.003255609186905329,1,2
57,0.057000000000000044,ramp,5.7,1.011873308100076,0.0006156727456085864,1.002352591110575,0.002352591110575064,0.0004605796337167144,0.007168865131850565,2.0756858828414092e-05,-0.15509311189187203,1,2
58,0.058000000000000045,ramp,5.8,1.0119038865645305,3.0578464454533716e-05,1.0023543312679866,0.0023543312679865647,2.711943537972179e-05,0.007195984567230287,2.1261078253249612e-05,-0.0034590290748119264,1,2
59,0.059000000000000045,ramp,5.9,1.0125344258203834,0.000630539255852991,1.0024316927558319,0.0024316927558318824,0.00047584567899396215,0.0076718302462242495,2.1765238543943366e-05,-0.15469357685902882,1,2
60,0.060000000000000046,ramp,6.0,1.0125670528180901,3.26269977066751e-05,1.0024335353746352,0.0024335353746351984,2.8964063223490993e-05,0.00770079430944774,2.227537803661194e-05,-0.003662934483184105,2,2
61,0.06100000000000005,ramp,6.1,1.013212404087777,0.0006453512696869002,1.0025106990382118,0.002510699038211772,0.0004910543336133473,0.008191848643061089,2.2785346787403884e-05,-0.15429693607355283,1,2
62,0.06200000000000005,ramp,6.2,1.0132471376905934,3.47336028163614e-05,1.0025126446254102,0.002512644625410232,3.0865759168644246e-05,0.008222714402229733,2.3301246366129987e-05,-0.0038678436477171513,2,2
63,0.06300000000000004,ramp,6.3,1.0139072473689814,0.0006601096783880323,1.0025896119828361,0.0025896119828361375,0.0005062063584703141,0.008728920760700047,2.3816883196543163e-05,-0.15390331991771813,1,2
64,0.06400000000000004,ramp,6.4,1.013944144640871,3.6897271889602123e-05,1.0025916608207959,0.0025916608207958713,3.2823965668875905e-05,0.008761744726368923,2.433839447805383e-05,-0.004073306220726218,2,2
65,0.06500000000000004,ramp,6.5,1.0146189593403825,0.0006748146995114723,1.0026684333248443,0.0026684333248443437,0.0005213021014888467,0.00928304682785777,2.4859551852957764e-05,-0.15351259802262562,1,2
66,0.06600000000000004,ramp,6.6,1.0146580769152347,3.91175748521988e-05,1.0026705856547238,0.0026705856547237783,3.483833479236083e-05,0.009317885162650131,2.5386529867694603e-05,-0.004279240059837972,2,2
67,0.06700000000000005,ramp,6.7,1.0153475435078572,0.0006894665926224786,1.0027471647148922,0.002747164714892225,0.000536341908517211,0.009854227071167341,2.59130671402076e-05,-0.15312468410526758,1,2
68,0.06800000000000005,ramp,6.8,1.015388937600515,4.1394092657798254e-05,1.0027494207412018,0.002749420741201769,3.690852047558986e-05,0.009891135591642931,2.6445373865241545e-05,-0.004485572182208394,2,2
69,0.06900000000000005,ramp,6.9,1.0160930032239122,0.0007040656233971987,1.0028258077276664,0.002825807727666385,0.0005513261235622847,0.010442461715205216,2.6977157215276817e-05,-0.15273949983491394,1,2
70,0.07000000000000005,ramp,7.0,1.0161367296383386,4.372641442640379e-05,1.0028281676214543,0.002828167621454325,3.903417853063104e-05,0.010481495893735848,2.7514661289243794e-05,-0.004692235895772752,2,2
71,0.07100000000000005,ramp,7.1,1.01685534169966,0.0007186120613213998,1.002904363867915,0.0029043638679149275,0.0005662550888060057,0.011047750982541854,2.8051563293383756e-05,-0.15235697251539404,1,2
72,0.07200000000000005,ramp,7.2,1.0169014558360039,4.611413634392214e-05,1.0029068277693658,0.002906827769365794,4.1214966638763874e-05,0.011088965949180617,2.8594139560923705e-05,-0.004899169705158266,2,2
73,0.07300000000000005,ramp,7.3,1.0176345620149447,0.0007331061789408455,1.0029828345755176,0.0029828345755176233,0.0005811291446135023,0.01167009509379412,2.9136038740974716e-05,-0.15197703432734325,1,2
74,0.07400000000000005,ramp,7.4,1.0176831188760185,4.855686107374524e-05,1.0029854025961966,0.002985402596196618,4.3450544340514394e-05,0.011713545638134634,2.9683567811613707e-05,-0.005106316733230845,2,2
75,0.07500000000000005,ramp,7.5,1.0184306671274008,0.0007475482513823462,1.0030612212298717,0.0030612212298717356,0.0005959486295403986,0.012309494267675032,3.0230348213341798e-05,-0.15159962184194758,1,2
76,0.07600000000000005,ramp,7.6,1.018481721324654,5.105419725315308e-05,1.0030638934549239,0.0030638934549238606,4.5740573025870114e-05,0.012355234840700903,3.078271605611156e-05,-0.005313624227282964,2,2
77,0.07700000000000005,ramp,7.7,1.0192436598805448,0.0007619385558907954,1.0031395251541169,0.0031395251541168623,0.000610713880339936,0.012965948721040838,3.133426686463758e-05,-0.15122467555085944,1,2
78,0.07800000000000006,ramp,7.8,1.0192972664221311,5.360654158637068e-05,1.0031423018806633,0.003142301880663334,4.808502233533139e-05,0.01301403374337617,3.189138062976208e-05,-0.005521519251039291,1,2
79,0.07900000000000006,ramp,7.9,1.0200735430565315,0.0007762766344003857,1.0032177478000066,0.0032177478000066095,0.0006254246054142416,0.01363945834879041,3.2447613030701224e-05,-0.15085202898614414,1,2
80,0.08000000000000006,ramp,8.0,1.0201297558315123,5.621277498080168e-05,1.003220628918078,0.003220628918078061,5.048359271485922e-05,0.013689941941505268,3.3009358967531876e-05,-0.0057291822659424636,1,2
81,0.08100000000000006,ramp,8.1,1.0209203192370597,0.0007905634055473953,1.00329589021373,0.0032958902137298907,0.0006400817201753622,0.014330023661680631,3.357015549074512e-05,-0.15048168537203316,1,2
82,0.08200000000000006,ramp,8.2,1.0209791917573556,5.887252029590506e-05,1.0032988757381298,0.003298875738129814,5.2935654521071504e-05,0.014382959316201703,3.41364274661212e-05,-0.005936865774833558,1,2
83,0.08300000000000006,ramp,8.3,1.0217839909544,0.000804799197044348,1.0033739535649204,0.003373953564920429,0.000654685554697947,0.01503764487089965,3.470168961737353e-05,-0.150113642346401,1,2
84,0.08400000000000006,ramp,8.4,1.0218455763667407,6.158541234069226e-05,1.0033770434929974,0.003377043492997389,5.5440877291951735e-05,0.015093085748191602,3.5272391060069164e-05,-0.006144535048740523,1,2
85,0.08500000000000006,ramp,8.5,1.022664560660652,0.0008189842939112513,1.003451938983888,0.00345193898388807,0.0006692364376788193,0.015762322185870422,3.5842025131406125e-05,-0.14974785623243195,1,2
86,0.08600000000000006,ramp,8.6,1.0227289117473104,6.435108665847622e-05,1.003455133295006,0.0034551332950059077,5.799893239236954e-05,0.01582032111826279,3.641706376686063e-05,-0.00635215426610668,1,2
87,0.08700000000000006,ramp,8.7,1.0235620307267665,0.0008331189794561489,1.0035298475609793,0.0035298475609792934,0.0006837346960784952,0.016504055814341285,3.6990979924207896e-05,-0.14938428337765372,1,2
88,0.08800000000000006,ramp,8.8,1.0236291999089786,6.716918221205681e-05,1.0035331462172896,0.0035331462172896178,6.060949298043175e-05,0.016564665307321716,3.7570267169712644e-05,-0.006559689231625063,1,2
89,0.08900000000000007,ramp,8.9,1.024476403445943,0.000847203536964436,1.0036076803483394,0.0036076803483393594,0.0006981806551096715,0.017262845962431387,3.8148379088474866e-05,-0.1490228818547644,1,2
90,0.09000000000000007,ramp,9.0,1.0245464427876227,7.003934167970627e-05,1.003611083295773,0.0036110832957729766,6.327223399189491e-05,0.017326118196423282,3.873182976192113e-05,-0.006767107687811357,1,2
91,0.09100000000000007,ramp,9.1,1.0254076810376416,0.0008612382500188254,1.003685438361825,0.0036854383618249997,0.0007125746382422958,0.018038692834665578,3.9314054382914984e-05,-0.14866361177652954,1,2
92,0.09200000000000007,ramp,9.2,1.0254806422491056,7.296121146405099e-05,1.0036889455310878,0.003688945531087784,6.598683212953874e-05,0.018104679666795118,3.9901586483028384e-05,-0.006974379334512251,1,2
93,0.09300000000000007,ramp,9.3,1.0263558656515104,0.0008752234024047567,1.0037631225830062,0.003763122583006151,0.0007269169672105598,0.018831596634005677,4.048784381141195e-05,-0.14830643519419692,1,2
94,0.09400000000000007,ramp,9.4,1.0264318000930863,7.59344415759422e-05,1.003766733890511,0.003766733890510965,6.875296585293662e-05,0.018900349599858614,4.1079378328451084e-05,-0.007181475723005582,1,2
95,0.09500000000000007,ramp,9.5,1.0273209593710086,0.0008891592779223245,1.0038407339609954,0.0038407339609953794,0.0007412079620206265,0.01964155756187924,4.1669591255756225e-05,-0.14795131590169802,1,2
96,0.09600000000000007,ramp,9.6,1.0273999180564988,7.895868549012697e-05,1.0038444493097252,0.003844449309725162,7.157031536920503e-05,0.019713127877248448,4.226505200121186e-05,-0.007388370120921939,1,2
97,0.09700000000000007,ramp,9.7,1.0283029642169224,0.0009030461604235818,1.0039182734141807,0.003918273414180717,0.0007554479409586666,0.020468575818207116,4.28591461436163e-05,-0.1475982194649152,1,2
98,0.09800000000000007,ramp,9.8,1.0283849978170507,8.20336001283728e-05,1.003922092694484,0.0039220926944840695,7.443856262344315e-05,0.02054301438083056,4.345845959441246e-05,-0.007595037504929647,1,2
99,0.09900000000000007,ramp,9.9,1.029301882150599,0.0009168843335483068,1.00399574183177,0.003995741831769983,0.0007696372205985429,0.021312651601429103,4.405636314412742e-05,-0.1472471129497639,1,2
100,0.10000000000000007,ramp,10.0,1.0293870409961272,8.51588455281771e-05,1.0039996649221523,0.003999664922152313,7.735739128985925e-05,0.02139000899271896,4.465945829898536e-05,-0.0078014542383178466,1,2
101,0.10100000000000008,ramp,10.1,1.0303177150768235,0.0009306740806962477,1.0040731400753202,0.004073140075320225,0.0007837761158099639,0.022173785108528923,4.526110188693368e-05,-0.14689796488628382,1,2
102,0.10200000000000008,ramp,10.2,1.030406049161673,8.833408484965055e-05,1.0040771668430934,0.004077166843093449,8.032648676252866e-05,0.02225411159529145,4.5867910133395996e-05,-0.008007598087121894,1,2
103,0.10300000000000008,ramp,10.3,1.0313504648466534,0.000944415684980271,1.0041504689801044,0.004150468980104405,0.0007978649397662411,0.023051976535057694,4.6473226701885075e-05,-0.14655074521402986,1,2
104,0.10400000000000008,ramp,10.4,1.0314420238310194,9.155898436596921e-05,1.004154599282073,0.004154599282073068,8.334553614656097e-05,0.023135322071204254,4.708368169289045e-05,-0.008213448219408242,1,2
105,0.10500000000000008,ramp,10.5,1.0324001332600705,0.0009581094290511682,1.0042277293564048,0.004227729356404808,0.0008119040039523403,0.023947226075156595,4.769260637731645e-05,-0.14620542509882795,1,2
106,0.10600000000000008,ramp,10.6,1.0324949664731704,9.483321309988746e-05,1.0042319630394327,0.00423196303943274,8.641422824914862e-05,0.024033640303405743,4.830664391638033e-05,-0.008418984850738843,1,2
107,0.10700000000000008,ramp,10.7,1.033466722068264,0.0009717555950936596,1.0043049219906774,0.004304921990677446,0.0008258936181727973,0.024859533921578542,4.891911393509159e-05,-0.1458619769208623,1,2
108,0.10800000000000008,ramp,10.8,1.0335648785113014,9.815644303734494e-05,1.0043092588923095,0.0043092588923094866,8.953225357086395e-05,0.024949066175149408,4.9536671869345425e-05,-0.008624189466480988,1,2
109,0.10900000000000008,ramp,10.9,1.0345502329760259,0.000985354464724475,1.0043820476467593,0.004382047646759313,0.0008398340905595924,0.025788900265709,5.0152626420954656e-05,-0.14552037416488256,1,2
110,0.11000000000000008,ramp,11.0,1.034651761324845,0.0001015283488190466,1.0043864875956923,0.004386487595692268,9.269930429677035e-05,0.02588159957000577,5.077364454134378e-05,-0.008829044522276253,1,2
111,0.11100000000000008,ramp,11.1,1.0356506676437056,0.0009989063188606817,1.0044591070668132,0.004459107066813184,0.0008537257275802025,0.026735325297585974,5.1393024708852315e-05,-0.1451805912804792,1,2
112,0.11200000000000009,ramp,11.2,1.0357556162514778,0.00010494860777221504,1.0044636498834307,0.0044636498834307314,9.591507428789874e-05,0.02683124037187387,5.201744465688445e-05,-0.0090335334843163,1,2
113,0.11300000000000009,ramp,11.3,1.0367680276894287,0.001012411437950833,1.0045361009723783,0.004536100972378332,0.0008675688340452206,0.027698809205919092,5.264019331805585e-05,-0.14484260390561254,1,2
114,0.11400000000000009,ramp,11.4,1.0368764445892291,0.00010841689980045643,1.0045407464692202,0.004540746469220203,9.917925907274989e-05,0.027797988464991843,5.326795849857401e-05,-0.009237640727706548,1,2
115,0.11500000000000009,ramp,11.5,1.037902314690668,0.0010258701014389526,1.0046130300653162,0.004613030065316215,0.0008813637131164423,0.028679352178108287,5.3894020242027566e-05,-0.14450638832251028,1,2
116,0.11600000000000009,ramp,11.6,1.0380142475980019,0.00011193290733380046,1.0046177780474512,0.0046177780474512264,0.00010249155583850453,0.02878184373394679,5.452507574150756e-05,-0.00944135149529593,1,2
117,0.11700000000000009,ramp,11.7,1.0390535301861548,0.00103928258815289,1.0046898950285916,0.0046898950285916285,0.0008951106663146858,0.029676954400261475,5.515439678809839e-05,-0.1441719218382042,1,2
118,0.11800000000000009,ramp,11.8,1.0391690265014821,0.00011549631532736804,1.0046947452940789,0.0046947452940788725,0.00010585166342284346,0.02978280606368432,5.578868929804142e-05,-0.009644651904524576,1,2
119,0.11900000000000009,ramp,11.9,1.0402216756775289,0.0010526491760467493,1.0047666965271338,0.004766696527133796,0.0009088099935275102,0.03069161605721183,5.642121742709493e-05,-0.1438391825192392,1,2
120,0.12000000000000009,ramp,12.0,1.0403407824885869,0.00011910681105797849,1.0047716488674274,0.004771648867427425,0.00010925928230522347,0.030800875339517055,5.70586951721123e-05,-0.009847528752755016,1,2
121,0.1210000000000001,ramp,12.1,1.0414067526308362,0.001065970142249295,1.0048434352086415,0.0048434352086415,0.000922461993017278,0.03172333733253433,5.769437965214237e-05,-0.14350814923201713,1,2
122,0.1220000000000001,ramp,12.2,1.041529516714951,0.00012276408411482365,1.0048484894088638,0.004848489408863843,0.00011271411459886114,0.03183605144713319,5.833499232238072e-05,-0.010049969515962506,1,2
123,0.1230000000000001,ramp,12.3,1.0426087624779237,0.0010792457629726915,1.004920111704215,0.004920111704215024,0.0009360669614286007,0.03277211840856179,5.897378384595532e-05,-0.14317880154409074,1,2
124,0.1240000000000001,ramp,12.4,1.0427352303044717,0.0001264678265480157,1.0049252675435691,0.004925267543569145,0.0001162158640421516,0.032888334272603945,5.961748253352467e-05,-0.010251962505864094,1,2
125,0.12500000000000008,ramp,12.5,1.0438277066179162,0.001092476313444557,1.0049967266291124,0.004996726629112436,0.000949625193796501,0.03383795946640045,6.025933315596235e-05,-0.14285111964805594,1,2
126,0.12600000000000008,ramp,12.6,1.0439579243504398,0.00013021773252352986,1.0050019838812059,0.005001983881205874,0.00011976423599051194,0.03395772370239096,6.0906070295078836e-05,-0.010453496533017925,1,2
127,0.12700000000000009,ramp,12.7,1.0450635864184838,0.0011056620680440776,1.0050732805833755,0.005073280583375528,0.0009631369835539047,0.03492086068594486,6.155093337670185e-05,-0.1425250844901729,1,2
128,0.12800000000000009,ramp,12.8,1.0451975999169225,0.0001340134984386676,1.0050786390164557,0.005078639016455666,0.00012335893740822245,0.035044219623353086,6.220066268727672e-05,-0.01065456103044516,1,2
129,0.1290000000000001,ramp,12.9,1.0463164032169543,0.0011188033000317787,1.0051497741523738,0.005149774152373832,0.0009766026225393595,0.036020822245892446,6.284849283894802e-05,-0.14220067749241924,1,2
130,0.1300000000000001,ramp,13.0,1.046454258039887,0.00013785482293271478,1.0051552335296785,0.005155233529678505,0.0001269996768602434,0.03614782192275269,6.350116927335754e-05,-0.010855146072471383,1,2
131,0.1310000000000001,ramp,13.1,1.0475861583216475,0.0011319002817604673,1.0052262079074958,0.005226207907495839,0.0009900224010050522,0.037137844323757746,6.415192230509765e-05,-0.1418778807554151,1,2
132,0.1320000000000001,ramp,13.2,1.0477278997282966,0.00014174140664913182,1.0052317679874692,0.00523176798746916,0.0001306861645039599,0.0372685304882617,6.480750199793255e-05,-0.011055242145171909,1,2
133,0.1330000000000001,ramp,13.3,1.0488728530128202,0.0011449532845235755,1.0053025824065862,0.005302582406586209,0.001003396607624197,0.0382719270958859,6.546113487036045e-05,-0.14155667689937848,1,2
134,0.1340000000000001,ramp,13.4,1.0490185258555467,0.00014567284272648529,1.0053082427316762,0.005308242731676183,0.00013441843039021134,0.038406345526276114,6.611955687384838e-05,-0.011254412336273941,2,2
135,0.1350000000000001,ramp,13.5,1.0501764876390056,0.0011579617834589495,1.0053788978986853,0.0053788978986852864,0.001016724902986998,0.039423070429263116,6.677599848613731e-05,-0.14123688047195151,1,2
