step,time,phase,load,energy,delta_energy,mass,mass_error,W_ext_step,W_ext_cumul,D_pred,D_inferred,snes_it,converged_reason
0,0.0,init,0.0,0.9999999999966603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0.001,ramp,0.1,1.000919518915288,0.0009195189186276265,1.0001802881079345,0.0001802881079344676,1.821737864003241e-05,1.821737864003241e-05,0.00012165040777060873,-0.9013015399875941,2,2
2,0.002,ramp,0.2,1.000924653148549,5.134233260983834e-06,1.0001812350816264,0.00018123508162637414,5.555239320473035e-07,1.8772902572079713e-05,0.00015609441485803203,-0.00457870932893653,2,2
3,0.003,ramp,0.3,1.0018741419614388,0.0009494888128898094,1.000360269414606,0.00036026941460609585,5.4565887734649785e-05,7.33387903067295e-05,0.00023138452038409688,-0.8949229251551595,2,2
4,0.004,ramp,0.4,1.0018799980875164,5.856126077619095e-06,1.0003612013593066,0.0003612013593066177,1.4732421946117408e-06,7.481203250134125e-05,0.0002767249866755821,-0.004382883883007354,1,2
5,0.005,ramp,0.5,1.0028605758206195,0.0009805777331031162,1.0005392271202538,0.0005392271202537824,9.07995163207666e-05,0.00016561154882210785,0.00033327436695780154,-0.8897782167823496,2,2
6,0.006,ramp,0.6,1.0028669893481903,6.413527570803268e-06,1.00054007077371,0.0005400707737099886,2.5721072650407756e-06,0.0001681836560871486,0.00037672214025215377,-0.0038414203057624916,2,2
7,0.007,ramp,0.7,1.0038791316142524,0.001012142266062055,1.000717204762037,0.0007172047620369604,0.00012691430001163888,0.0002950979560987875,0.0004247121974904296,-0.885227966050416,2,2
8,0.008,ramp,0.8,1.0038862936362314,7.162021979034705e-06,1.000717965312601,0.0007179653126010432,3.8251801963374655e-06,0.00029892313629512496,0.00046577252432083137,-0.0033368417826972396,2,2
9,0.009000000000000001,ramp,0.9,1.00493024407867,0.001043950442438657,1.000894279129628,0.0008942791296280284,0.00016290742590028653,0.0004618305621954115,0.0005088592249252085,-0.8810430165383705,2,2
10,0.010000000000000002,ramp,1.0,1.0049384003086164,8.156229946321147e-06,1.000894975343416,0.0008949753434159824,5.2232212357031435e-06,0.0004670537834311147,0.0005479118913738516,-0.0029330087106180036,2,2
11,0.011000000000000003,ramp,1.1,1.0060142874706743,0.0010758871620579757,1.0010705184010604,0.0010705184010604274,0.00019877686224028596,0.0006658306456714006,0.0005878350992726722,-0.8771102998176897,2,2
12,0.012000000000000004,ramp,1.2,1.0060236843830601,9.396912385772893e-06,1.0010711704828124,0.0010711704828123558,6.761943054157051e-06,0.0006725925887255577,0.0006252835634526449,-0.002634969331615842,2,2
13,0.013000000000000005,ramp,1.3,1.007131571477597,0.001107887094536908,1.0012459796623092,0.0012459796623092156,0.00023452130292278743,0.0009071138916483452,0.0006630098403441903,-0.8733657916141204,2,2
14,0.014000000000000005,ramp,1.4,1.0071424445926165,1.0873115019460755e-05,1.0012466063831853,0.0012466063831853003,8.438853117166276e-06,0.0009155527447655114,0.0006991804308563436,-0.002434261902294479,2,2
15,0.015000000000000006,ramp,1.5,1.008282353706015,0.0011399091133985628,1.0014207106853537,0.0014207106853536544,0.0002701399455127186,0.00118569269027823,0.0007353050193390919,-0.8697691678858441,2,2
16,0.016000000000000007,ramp,1.6,1.0082949258912175,1.2572185202452957e-05,1.0014213287969274,0.001421328796927357,1.0252245733134219e-05,0.0011959449360113643,0.0007704511998863878,-0.002319939469318738,2,2
17,0.017000000000000008,ramp,1.7,1.0094668513906389,0.0011719254994213557,1.0015947518966957,0.0015947518966956675,0.0003056323481442464,0.0015015772841556107,0.000805368014292449,-0.8662931512771093,2,2
18,0.01800000000000001,ramp,1.8,1.0094813337239856,1.4482333346776954e-05,1.0015953761754148,0.001595376175414831,1.2200798238167726e-05,0.0015137780823937786,0.0008396867898443353,-0.0022815351086092283,2,2
19,0.01900000000000001,ramp,1.9,1.0106852503483397,0.00120391662435404,1.001768137952143,0.001768137952143034,0.00034099833206451566,0.0018547764144582943,0.0008736707492855914,-0.8629182922895243,2,2
20,0.02000000000000001,ramp,2.0,1.0107018435373343,1.6593188994606933e-05,1.0017687814106975,0.001768781410697473,1.4283389103273694e-05,0.001869059803561568,0.0009073169539749462,-0.00230979989133324,2,2
21,0.02100000000000001,ramp,2.1,1.0119377115992432,0.0012358680619088958,1.0019408989262393,0.0019408989262392762,0.000376237913739723,0.002245297717301291,0.000940567946630902,-0.8596301481691728,2,2
22,0.022000000000000013,ramp,2.2,1.0119566073796094,1.8895780366179338e-05,1.0019415730494108,0.001941573049410783,1.649900911729941e-05,0.0022617967264185906,0.0009736649203636177,-0.0023967712488799277,2,2
23,0.023000000000000013,ramp,2.3,1.0132243762795299,0.0012677688999205294,1.0021130612052076,0.0021130612052076003,0.0004113512565167538,0.0026731479829353445,0.0010063330803617564,-0.8564176434037756,2,2
24,0.024000000000000014,ramp,2.4,1.0132457586402264,2.1382360696486913e-05,1.0021137761669912,0.0021137761669911548,1.8846715432017894e-05,0.0026919946983673623,0.0010389803909137143,-0.0025356452644690187,2,2
25,0.025000000000000015,ramp,2.5,1.014545369334605,0.0012996106943785612,1.002284648163722,0.0022846481637219807,0.0004463386355353507,0.003138333333902713,0.0010711814994944862,-0.8532720588432106,2,2
26,0.026000000000000016,ramp,2.6,1.0145694155492189,2.4046214613937522e-05,1.0022854130147463,0.0022854130147462737,2.1325606734910885e-05,0.003159658940637624,0.001103460523873173,-0.0027206078790266365,2,2
