step,time,phase,load,energy,delta_energy,mass,mass_error,W_ext_step,W_ext_cumul,D_pred,D_inferred,snes_it,converged_reason
22,0.022000000000000013,ramp,2.2,0.0019547129610335712,4.649776066725873e-06,1.0009188834022673,0.000918883402267312,4.044204607471772e-06,0.0010359406972689064,2.0218773189498434e-06,-0.0006055714592541002,1,2
23,0.023000000000000013,ramp,2.3,0.002228702280601971,0.0002739893195683996,1.0010007844641822,0.0010007844641821695,0.00019209858078028503,0.0012280392780491915,2.1543698982459597e-06,-0.08189073878811458,1,2
24,0.024000000000000014,ramp,2.4,0.002234214852503099,5.512571901128069e-06,1.001001495900565,0.0010014959005650859,4.803430394618015e-06,0.0012328427084438095,2.290155225362495e-06,-0.0007091415065100537,1,2
25,0.025000000000000015,ramp,2.5,0.002524283529153396,0.0002900686766502971,1.0010831790294714,0.001083179029471415,0.00020839611237998654,0.0014412388208237962,2.4272801228195723e-06,-0.08167256427031054,1,2
26,0.026000000000000016,ramp,2.6,0.002530724408263378,6.440879109981777e-06,1.0010839963006335,0.001083996300633494,5.626181063623682e-06,0.0014468650018874198,2.567585406130678e-06,-0.000814698046358095,1,2
27,0.027000000000000017,ramp,2.7,0.0028368122371702255,0.0003060878289068477,1.0011654645891455,0.0011654645891454596,0.0002246303556404028,0.0016714953575278225,2.7090868812442485e-06,-0.08145747326644488,1,2
28,0.028000000000000018,ramp,2.8,0.0028442462424309875,7.434005260762051e-06,1.001166389391109,0.001166389391108913,6.512063362201015e-06,0.0016780074208900236,2.853670632387132e-06,-0.0009219418985610362,1,2
29,0.02900000000000002,ramp,2.9,0.0031662931406062295,0.00032204689817524196,1.0012476456627646,0.0012476456627645849,0.00024080170095322508,0.0019188091218432487,2.9993230134214753e-06,-0.08124519722201687,1,2
30,0.03000000000000002,ramp,3.0,0.003174784453587035,8.491312980805563e-06,1.0012486794449023,0.0012486794449022565,7.4606861436567e-06,0.0019262698079869054,3.14797116229855e-06,-0.0010306268371488624,1,2
31,0.03100000000000002,ramp,3.1,0.0035127305030920796,0.0003379460495050446,1.001329726299464,0.0013297262994640402,0.00025691053680217753,0.002183180344789083,3.2975735281822308e-06,-0.08103551270286706,1,2
32,0.03200000000000002,ramp,3.2,0.0035223427109028716,9.612207810792e-06,1.0013308703053077,0.001330870305307652,8.471660362074243e-06,0.0021916520051511574,3.4500947324821267e-06,-0.0011405474487177576,1,2
33,0.03300000000000002,ramp,3.3,0.003876128192004203,0.0003537854811013312,1.0014117101537794,0.0014117101537793886,0.0002729572497362219,0.0024646092548873794,3.60346681583867e-06,-0.08082823136510933,1,2
34,0.03400000000000002,ramp,3.4,0.0038869243214049755,1.0796129400772632e-05,1.0014129654531227,0.0014129654531227498,9.544599065873802e-06,0.0024741538539532534,3.7596888129185393e-06,-0.0012515303348988299,1,2
35,0.035000000000000024,ramp,3.5,0.00425648973837528,0.0003695654169703043,1.0014936005455795,0.0014936005455794543,0.0002889422243514282,0.002763096078304682,3.916667785229253e-06,-0.08062319261887609,1,2
36,0.036000000000000025,ramp,3.6,0.004268532283377385,1.204254500210538e-05,1.0014949680600531,0.0014949680600531146,1.0679117389918245e-05,0.0027737751956946,4.0764345069137115e-06,-0.0013634276121871351,1,2
37,0.037000000000000026,ramp,3.7,0.004653818384810632,0.00038528610143324666,1.001575400507957,0.0015754005079569033,0.000304865843278937,0.003078641038973537,4.236872416670206e-06,-0.08042025815430966,1,2
38,0.03800000000000003,ramp,3.8,0.004667169329374107,1.3350944563474826e-05,1.0015768810315908,0.0015768810315908155,1.1874832547209575e-05,0.0030905158715207465,4.400041674320138e-06,-0.0014761120162652506,1,2
39,0.03900000000000003,ramp,3.9,0.005068117124335544,0.0004009477949614374,1.0016571128259364,0.001657112825936391,0.00032072848717745094,0.0034112443586981974,4.563803377817471e-06,-0.08021930778398648,1,2
40,0.04000000000000003,ramp,4.0,0.005082837961307245,1.4720836971701332e-05,1.0016587070421181,0.0016587070421181238,1.3131363819686807e-05,0.003424375722517884,4.730244981208739e-06,-0.0015894731520145248,1,2
41,0.04100000000000003,ramp,4.1,0.005499388732268681,0.0004165507709614352,1.001738740068387,0.0017387400683870347,0.0003365305347291893,0.003760906257247073,4.8972064511311886e-06,-0.08002023623224593,1,2
42,0.04200000000000003,ramp,4.2,0.005515540479394527,1.6151747125846272e-05,1.0017404485638055,0.0017404485638055078,1.4448332549005842e-05,0.003775354589796079,5.06680066245559e-06,-0.0017034145768404295,1,2
43,0.04300000000000003,ramp,4.3,0.005947635792655108,0.00043209531326058107,1.0018202846143724,0.0018202846143724472,0.000352272362638226,0.004127626952434305,5.236847590416102e-06,-0.07982295062235503,1,2
44,0.04400000000000003,ramp,4.4,0.005965279006284507,1.764321362939924e-05,1.001822107890706,0.0018221078907059152,1.5825362127140413e-05,0.004143452314561445,5.4094838407458365e-06,-0.0018178515022588258,1,2
45,0.04500000000000003,ramp,4.5,0.006412860720398358,0.00044758171411385123,1.0019017486752182,0.0019017486752181956,0.00036795434563075067,0.004511406660192196,5.582510471526754e-06,-0.07962736848310056,1,2
46,0.046000000000000034,ramp,4.6,0.006432055507344786,1.919478694642745e-05,1.0019036871589906,0.0019036871589905857,1.7262077986873783e-05,0.0045286687381790695,5.758086285382409e-06,-0.0019327089595536657,1,2
47,0.047000000000000035,ramp,4.7,0.006895065779951209,0.00046301027260642336,1.0019831343132577,0.001983134313257695,0.00038357685645688567,0.004912245594635955,5.933994435966936e-06,-0.0794334161495377,1,2
48,0.048000000000000036,ramp,4.8,0.006915871807865108,2.0806027913898573e-05,1.0019851883641275,0.0019851883641275325,1.8758107592467534e-05,0.004931003702228423,6.112414522745014e-06,-0.002047920321431039,1,2
49,0.04900000000000004,ramp,4.9,0.007394253101224638,0.0004783812933595302,1.0020644434576065,0.0020644434576064796,0.00039914026589324696,0.0053301439681216695,6.291112750296961e-06,-0.07924102746628323,1,2
50,0.05000000000000004,ramp,5.0,0.007416729607751531,2.247650652689292e-05,1.002066613375604,0.0020666133756039873,2.0313080430507066e-05,0.0053504570485521765,6.472288230849576e-06,-0.0021634260963858524,1,2
51,0.05100000000000004,ramp,5.1,0.007910424693226625,0.0004936950854750937,1.0021456779178735,0.0021456779178734564,0.0004146449427467211,0.005765101991298898,6.653691121915382e-06,-0.07905014272837263,1,2
52,0.05200000000000004,ramp,5.2,0.007934630494166636,2.4205800940011596e-05,1.0021479639494857,0.0021479639494856873,2.1926628000624478e-05,0.005787028619299523,6.837538865612804e-06,-0.002279172939387118,1,2
53,0.05300000000000004,ramp,5.3,0.008443582455828883,0.0005089519616622469,1.0022268393958358,0.002226839395835789,0.00043009125385859735,0.00621711987315812,7.021566424865703e-06,-0.07886070780364955,1,2
54,0.05400000000000004,ramp,5.4,0.008469575952466363,2.5993496637479602e-05,1.0022292417393854,0.0022292417393854347,2.359838380662555e-05,0.006240718256964746,7.208008477755588e-06,-0.002395112830854052,1,2
55,0.05500000000000004,ramp,5.5,0.008993728189981794,0.0005241522375154309,1.0023079294956454,0.0023079294956454,0.00044547956410939427,0.00668619782107414,7.394585599132118e-06,-0.07867267340603662,1,2
56,0.05600000000000004,ramp,5.6,0.0090215673757219,2.7839185740105576e-05,1.0023104483059104,0.0023104483059104286,2.5327983347597875e-05,0.006711525804421738,7.583548687783172e-06,-0.0025112023925077014,1,2
57,0.057000000000000044,ramp,5.7,0.009560863606630537,0.0005392962309086376,1.0023889497327483,0.00238894973274828,0.0004608102364239715,0.007172336040845709,7.772604694348142e-06,-0.07848599448466605,1,2
58,0.058000000000000045,ramp,5.8,0.009590606073049786,2.9742466419249713e-05,1.002391585125083,0.0023915851250830844,2.7115064109204267e-05,0.007199451104954914,7.964019793040815e-06,-0.0026274023100454464,1,2
59,0.059000000000000045,ramp,5.9,0.010144990334535895,0.0005543842614861086,1.0024699015416565,0.002469901541656494,0.00047608363177695955,0.007675534736731873,8.155488034557974e-06,-0.07830062970914903,1,2
60,0.060000000000000046,ramp,6.0,0.010176693276937907,3.17029424020121e-05,1.002472653595524,0.002472653595523955,2.895926555522183e-05,0.007704494002287095,8.34928998584529e-06,-0.002743676846790272,1,2
61,0.06100000000000005,ramp,6.1,0.010746109927169383,0.000569416650231476,1.0025507862828236,0.0025507862828235695,0.0004913001091984999,0.008195794111485594,8.54310748512859e-06,-0.07811654103297605,1,2
62,0.06200000000000005,ramp,6.2,0.010779830149716665,3.372022254728192e-05,1.0025536550449898,0.002553655044989833,3.086022911900454e-05,0.008226654340604598,8.739234665634974e-06,-0.0028599934282773853,1,2
63,0.06300000000000004,ramp,6.3,0.01136422386881641,0.0005843937190997458,1.0026316052487905,0.0026316052487904695,0.0005064600257800899,0.008733114366384688,8.935341806370663e-06,-0.0779336933196559,1,2
64,0.06400000000000004,ramp,6.4,0.011400017789298712,3.5793920482300734e-05,1.0026345907361451,0.002634590736145137,3.2817598195150174e-05,0.008765931964579839,9.133735831166085e-06,-0.00297632228715056,1,2
65,0.06500000000000004,ramp,6.5,0.011999333580002977,0.0005993157907042655,1.0027123596695051,0.0027123596695051155,0.0005215637366809444,0.009287495701260784,9.332076081193018e-06,-0.07775205402332114,1,2
66,0.06600000000000004,ramp,6.6,0.01203725723429211,3.7923654289132025e-05,1.0027154618715297,0.002715461871529712,3.483101813118643e-05,0.00932232671939197,9.53268154122725e-06,-0.0030926361579455934,1,2
67,0.06700000000000005,ramp,6.7,0.012651440422337516,0.0006141831880454064,1.0027930507172167,0.002793050717216694,0.0005366115951339794,0.00985893831452595,9.733201206286697e-06,-0.07757159291142701,1,2
68,0.06800000000000005,ramp,6.8,0.012691549468569303,4.0109046231787474e-05,1.002796269598288,0.002796269598287937,3.690013621962617e-05,0.009895838450745577,9.935965434311587e-06,-0.0032089100121613025,1,2
69,0.06900000000000005,ramp,6.9,0.013320545702848373,0.0006289962342790698,1.0028736795107482,0.0028736795107482394,0.0005516039524521694,0.010447442403197746,1.0138613438112619e-05,-0.07739228182690037,1,2
70,0.07000000000000005,ramp,7.0,0.013362895877887245,4.235017503887231e-05,1.002877014870686,0.0028770148706860343,3.902519647510231e-05,0.010486467599672847,1.0343482584713287e-05,-0.0033249785637700043,2,2
71,0.07100000000000005,ramp,7.1,0.014006649740987516,0.0006437538631002705,1.0029542467907717,0.0029542467907717196,0.0005665399558264902,0.011053007555499338,1.0548201617961234e-05,-0.07721390727378022,1,2
72,0.07200000000000005,ramp,7.2,0.014051296922721262,4.46471817337462e-05,1.0029576988512394,0.002957698851239421,4.1205916329418765e-05,0.011094213471828757,1.0755128933999209e-05,-0.0034412654043274316,2,2
73,0.07300000000000005,ramp,7.3,0.014709754611330532,0.0006584576886092697,1.0030347538914257,0.003034753891425712,0.0005814210476571969,0.011675634519485953,1.0961879908230087e-05,-0.07703664095207283,1,2
74,0.07400000000000005,ramp,7.4,0.014756754807044813,4.700019571428175e-05,1.0030383229184132,0.0030383229184132166,4.3442379272897216e-05,0.01171907689875885,1.1170829016643638e-05,-0.0035578164413845375,1,2
75,0.07500000000000005,ramp,7.5,0.015429860583749434,0.000673105776704621,1.0031152019077545,0.0031152019077544946,0.000596245577158768,0.012315322475917618,1.137957467412928e-05,-0.07686019954585303,1,2
76,0.07600000000000005,ramp,7.6,0.015479269110610113,4.940852686067913e-05,1.003118887716057,0.0031188877160570616,4.57343507926907e-05,0.012361056826710308,1.1590497979183772e-05,-0.0036741760679884347,1,2
77,0.07700000000000005,ramp,7.7,0.016166969615079078,0.0006877005044689643,1.0031955916867525,0.0031955916867525413,0.0006110157181957444,0.012972072544906052,1.1801191086680356e-05,-0.07668478627321985,1,2
78,0.07800000000000006,ramp,7.8,0.016218840582368915,5.1870967289837505e-05,1.0031993941489825,0.003199394148982515,4.808056290549488e-05,0.013020153107811547,1.2014044951001355e-05,-0.003790404384342624,1,2
79,0.07900000000000006,ramp,7.9,0.016921082780328847,0.0007022421979599319,1.003275924124317,0.0032759241243169868,0.0006257318056748353,0.013645884913486383,1.2226644190102497e-05,-0.07651039228509667,1,2
80,0.08000000000000006,ramp,8.0,0.016975469951016398,5.438717068755039e-05,1.0032798431011527,0.003279843101152702,5.0480681137601486e-05,0.013696365594623984,1.2441388312041267e-05,-0.003906489549948905,1,2
81,0.08100000000000006,ramp,8.1,0.017692201123722807,0.0007167311727064099,1.003356200086645,0.003356200086644945,0.0006403941727938489,0.014336759767417833,1.2655854598402752e-05,-0.07633699991256104,1,2
82,0.08200000000000006,ramp,8.2,0.017749157914411784,5.6956790688976466e-05,1.0033602354249758,0.003360235424975766,5.2934372845301316e-05,0.014389694140263134,1.2872450556409915e-05,-0.00402241784367515,1,2
83,0.08300000000000006,ramp,8.3,0.018480325656799666,0.0007311677423878817,1.0034364204083492,0.003436420408349239,0.0006550031509729955,0.01504469729123613,1.3088746507554515e-05,-0.07616459141488613,1,2
84,0.08400000000000006,ramp,8.4,0.01853990514001718,5.957948321751519e-05,1.0034405719417592,0.003440571941759174,5.544130718529549e-05,0.015100138598421426,1.3307157486531852e-05,-0.004138176032219698,1,2
85,0.08500000000000006,ramp,8.5,0.019285457359622532,0.0007455522196053513,1.0035165858935946,0.0035165858935946037,0.000669559069855013,0.01576969766827644,1.3525247241844163e-05,-0.07599314975033833,1,2
86,0.08600000000000006,ramp,8.6,0.01934771226638794,6.225490676540699e-05,1.0035208534431335,0.003520853443133465,5.800115510279547e-05,0.015827698823379237,1.3745437895661456e-05,-0.004253751662611515,1,2
87,0.08700000000000006,ramp,8.7,0.02010759718237602,0.0007598849159880794,1.0035966973177115,0.003596697317711506,0.000684062257311779,0.016511761080691016,1.3965287001572286e-05,-0.07582265867630036,1,2
88,0.08800000000000006,ramp,8.8,0.02017257990477895,6.498272240293076e-05,1.0036010806927227,0.0036010806927226913,6.061358932199224e-05,0.016572374670013008,1.4187223351266655e-05,-0.004369133080938527,1,2
89,0.08900000000000007,ramp,8.9,0.020946746046960504,0.0007741661421815545,1.003676755428789,0.0036767554287890913,0.0006985130394517458,0.017270887709464753,1.4408798668877657e-05,-0.07565310272980867,1,2
90,0.09000000000000007,ramp,9.0,0.02101450864069291,6.776259373240598e-05,1.003681254427658,0.0036812544276580983,6.3278284337412e-05,0.017334165993802164,1.4632448016436754e-05,-0.004484309394993979,1,2
91,0.09100000000000007,ramp,9.1,0.02180290484850581,0.0007883962078128991,1.0037567609491853,0.0037567609491853116,0.0007129117406276622,0.018047077734429828,1.4855717640953117e-05,-0.07548446718523691,1,2
92,0.09200000000000007,ramp,9.2,0.02187349903533882,7.059418683301108e-05,1.0037613753600065,0.003761375360006536,6.59949164049301e-05,0.01811307265083476,1.5081048492653537e-05,-0.004599270428080985,1,2
93,0.09300000000000007,ramp,9.3,0.022676074456785482,0.0008025754214466621,1.0038367145768408,0.0038367145768407607,0.0007272586834449002,0.018840331334279658,1.53059816809165e-05,-0.07531673800176188,1,2
94,0.09400000000000007,ramp,9.4,0.022749551626982646,7.347717019716427e-05,1.0038414441781998,0.00384144417819976,6.87631635331445e-05,0.018909094497812803,1.5532963677790913e-05,-0.004714006664019769,1,2
95,0.09500000000000007,ramp,9.5,0.023566255717533405,0.0008167040905507593,1.0039166169867426,0.003916616986742616,0.0007415541887692352,0.019650648686582037,1.575953078216807e-05,-0.07514990178152407,1,2
96,0.09600000000000007,ramp,9.6,0.02364266693221528,7.64112146818749e-05,1.0039214615482124,0.003921461548212379,7.158270547497327e-05,0.01972223139205701,1.5988134636314037e-05,-0.004828509206901622,1,2
97,0.09700000000000007,ramp,9.7,0.024473449453668097,0.0008307825214528171,1.0039964688319944,0.003996468831994449,0.0007557985757349721,0.020478029967791984,1.6216307043975964e-05,-0.074983945717845,1,2
98,0.09800000000000007,ramp,9.8,0.024552845447115574,7.939599344747653e-05,1.0040014281148089,0.004001428114808858,7.445322371884991e-05,0.020552483191510835,1.644650447989723e-05,-0.004942769728626616,1,2
99,0.09900000000000007,ramp,9.9,0.025397656466427897,0.0008448110193123234,1.0040762707450417,0.004076270745041688,0.000769992161753012,0.021322475353263846,1.6676254556780136e-05,-0.07481885755931147,1,2
100,0.10000000000000007,ramp,10.0,0.025480087648343745,8.243118191584783e-05,1.0040813445025727,0.0040813445025726924,7.737440148063962e-05,0.021399849754744484,1.6908018257173285e-05,-0.005056780435208213,1,2
101,0.10100000000000008,ramp,10.1,0.026338877536431923,0.0008587898880881781,1.0041560233386957,0.004156023338695691,0.0007841352625186003,0.022183985017263083,1.7139319296117517e-05,-0.07465462556957775,1,2
102,0.10200000000000008,ramp,10.2,0.02642439399415204,8.551645772011604e-05,1.0041612113169356,0.004161211316935587,8.034592369498235e-05,0.022264330940958064,1.7372622851630948e-05,-0.00517053402513369,1,2
103,0.10300000000000008,ramp,10.3,0.027297113424663448,0.0008727194305114087,1.0042357272070521,0.00423572720705212,0.0007982281920197242,0.02306255913297779,1.7605449024268846e-05,-0.0744912384916845,1,2
104,0.10400000000000008,ramp,10.4,0.02738576492532815,8.865150066470276e-05,1.0042410291451391,0.00424102914513913,8.336747700668865e-05,0.023145926609984477,1.784026688685607e-05,-0.005284023658014105,1,2
105,0.10500000000000008,ramp,10.5,0.02827236487339109,0.000886599948062939,1.0043153829265332,0.004315382926533218,0.0008122712625451154,0.02395819787252959,1.8074593198895004e-05,-0.07432868551782362,1,2
106,0.10600000000000008,ramp,10.6,0.0283642008660747,9.183599268361084e-05,1.0043207985570963,0.004320798557096328,8.643874976274305e-05,0.024044636622292333,1.831090063840888e-05,-0.005397242920867791,1,2
