step,time,phase,load,energy,delta_energy,mass,mass_error,W_ext_step,W_ext_cumul,D_pred,D_inferred,snes_it,converged_reason
99,0.09900000000000007,ramp,9.9,1.0656902957309973,0.002035886688175781,1.0091799714626792,0.009179971462679237,0.0017019144463944005,0.04737644153607067,0.0007136361178125754,-0.33397224178138035,2,2
100,0.10000000000000007,ramp,10.0,1.0658987216672526,0.0002084259362553631,1.0091938136018117,0.009193813601811707,0.00018145993416845494,0.047557901470239125,0.0007180682298140898,-0.02696600208690816,2,2
101,0.10100000000000008,ramp,10.1,1.0679652446841377,0.0020665230168850357,1.0093608221298478,0.00936082212984779,0.001733243521564274,0.0492911449918034,0.0007221215387284025,-0.33327949532076173,2,2
102,0.10200000000000008,ramp,10.2,1.068180903637157,0.00021565895301933757,1.0093749257153692,0.009374925715369242,0.00018817852177905104,0.049479323513582446,0.0007265263467676761,-0.027480431240286537,2,2
103,0.10300000000000008,ramp,10.3,1.070277957532519,0.0020970538953619666,1.0095415937201015,0.009541593720101549,0.0017644638245027861,0.05124378733808523,0.0007305533783174542,-0.3325900708591805,2,2
104,0.10400000000000008,ramp,10.4,1.070500956623666,0.00022299909114709138,1.0095559580076578,0.00955595800765785,0.00019500566684109257,0.05143879300492633,0.0007349317838625567,-0.027993424305998812,2,2
105,0.10500000000000008,ramp,10.5,1.072628436581296,0.002127479957629852,1.0097222871064138,0.009722287106413763,0.0017955760250780192,0.05323436903000434,0.0007389334436194843,-0.33190393255183276,2,2
106,0.10600000000000008,ramp,10.6,1.0728588822422267,0.00023044566093077812,1.0097369113433075,0.009736911343307453,0.00020194069810922007,0.053436309728113564,0.0007432863068712389,-0.028504962821558046,2,2
107,0.10700000000000008,ramp,10.7,1.0750166840766946,0.0021578018344678984,1.009902903136916,0.009902903136915997,0.0018265807888478637,0.05526289051696143,0.000747263453423333,-0.3312210456200347,2,2
108,0.10800000000000008,ramp,10.8,1.0752546820551632,0.00023799797846857373,1.0099177865628062,0.009917786562806175,0.00020898294867489276,0.05547187346563632,0.0007515915951608293,-0.02901502979368097,2,2
109,0.10900000000000008,ramp,10.9,1.077442702208877,0.0021880201537138877,1.0100834426360443,0.010083442636044326,0.0018574787773014542,0.057329352242937774,0.0007555450443605253,-0.33054137641243353,2,2
110,0.11000000000000008,ramp,11.0,1.0776883575741105,0.00024565536523346587,1.010098584483515,0.010098584483515083,0.0002161317557550481,0.057545483998692824,0.0007598492478551131,-0.029523609478417763,2,2
111,0.11100000000000008,ramp,11.1,1.0799064931143736,0.0022181355402630665,1.0102639064056156,0.010263906405615586,0.0018882706480495776,0.0594337546467424,0.000763779776233866,-0.32986489221348886,2,2
112,0.11200000000000009,ramp,11.2,1.0801599102621922,0.0002534171478185687,1.0102793059007114,0.010279305900711355,0.00022338646052121877,0.05965714110726362,0.0007680607892394225,-0.030030687297349954,2,2
113,0.11300000000000009,ramp,11.3,1.082408058878585,0.0022481486163927755,1.0104442952258519,0.010444295225851885,0.0019189570549583068,0.061576098162221926,0.0007719691368742991,-0.32919156143446876,2,2
114,0.11400000000000009,ramp,11.4,1.0826693415363184,0.0002612826577335081,1.0104599515885861,0.010459951588586147,0.00023074640797784217,0.06180684457019977,0.0007762276736132303,-0.030536249755665944,2,2
115,0.11500000000000009,ramp,11.5,1.084947401537913,0.002278060001594584,1.010624609856283,0.010624609856282996,0.0019495386482422375,0.063756383218442,0.0007801145466219304,-0.32852135335234656,2,2
116,0.11600000000000009,ramp,11.6,1.0852166527690525,0.0002692512311395223,1.0106405223010966,0.010640522301096578,0.00023821094687298427,0.06399459416531499,0.0007843512896972819,-0.031040284266538043,2,2
117,0.11700000000000009,ramp,11.7,1.087524523081828,0.002307870312775462,1.01080485103668,0.010804851036680052,0.0019800160745315856,0.06597461023984658,0.0007882173624548539,-0.3278542382438763,2,2
118,0.11800000000000009,ramp,11.8,1.087801845290686,0.0002773222088578997,1.0108210187728512,0.010821018772851243,0.0002457794296320737,0.06622038966947864,0.0007924329646719246,-0.031542779225826025,2,2
119,0.11900000000000009,ramp,11.9,1.0901394254548042,0.002337580164118336,1.0109850194878518,0.0109850194878518,0.002010389976922087,0.06823077964640073,0.0007962788818097865,-0.3271901871962487,2,2
120,0.12000000000000009,ramp,12.0,1.090424920390932,0.00028549493612772814,1.0110014417199107,0.011001441719910687,0.00025345121230688076,0.06848423085870761,0.0008004739678892167,-0.03204372382084738,2,2
121,0.1210000000000001,ramp,12.1,1.0927921105581142,0.0023671901671822315,1.0111651159124588,0.011165115912458834,0.002040660995013686,0.0705248918537213,0.0008043003461154061,-0.3265291721685454,2,2
122,0.1220000000000001,ramp,12.2,1.0930858793207028,0.00029376876258857543,1.0111817918405195,0.011181791840519484,0.0002612256545330842,0.07078611750825438,0.0008084755142970916,-0.03254310805549121,2,2
123,0.1230000000000001,ramp,12.3,1.0954825802515848,0.0023967009308820675,1.0113451409957324,0.011345140995732361,0.002070829764942689,0.07285694727319707,0.000812282944062648,-0.32587116593937826,2,2
124,0.1240000000000001,ramp,12.4,1.095784723293803,0.00030214304221809485,1.0113620698158803,0.011362069815880282,0.00026910211949514605,0.07312604939269221,0.0008164387676055982,-0.0330409227229488,2,2
125,0.12500000000000008,ramp,12.5,1.098210836355143,0.002426113061340107,1.0115250954061419,0.011525095406141883,0.002100896919408348,0.07522694631210056,0.0008202278146372348,-0.325216141931759,2,2
126,0.12600000000000008,ramp,12.6,1.098521453488279,0.00031061713313595973,1.0115422763107595,0.011542276310759547,0.00027707997389611784,0.07550402628599667,0.0008243648432191544,-0.03353715923984189,2,2
127,0.12700000000000009,ramp,12.7,1.1009768806504039,0.002455427162124879,1.0117049797961353,0.011704979796135273,0.0021308630876964965,0.07763488937369317,0.0008281360499349942,-0.3245640744283826,2,2
128,0.12800000000000009,ramp,12.8,1.1012960710480184,0.0003191903976145216,1.0117224119741817,0.011722411974181668,0.00028515858792889365,0.07792004796162207,0.0008322548109554024,-0.03403180968562797,2,2
129,0.1290000000000001,ramp,12.9,1.1037807148819663,0.002484643833947864,1.0118847948026921,0.011884794802692111,0.002160728895701355,0.08008077685732343,0.0008360086977741194,-0.3239149382465089,2,2
130,0.1300000000000001,ramp,13.0,1.1041085770840633,0.0003278622020970179,1.0119024774399956,0.011902477439995618,0.00029333733525167686,0.0803741141925751,0.000840109697572734,-0.03452486684534103,2,2
131,0.1310000000000001,ramp,13.1,1.1066223407589824,0.0025137636749190673,1.01206454104793,0.012064541047930089,0.0021904949659452043,0.0825646091585203,0.0008438467641281097,-0.32326870897386295,2,2
132,0.1320000000000001,ramp,13.2,1.1069589726759603,0.0003366319169779697,1.0120824733274834,0.012082473327483356,0.0003016155929638193,0.08286622475148413,0.0008479304891190054,-0.035016324014150384,2,2
133,0.1330000000000001,ramp,13.3,1.109501759956272,0.0025427872803116536,1.012244219139708,0.012244219139708079,0.0022201619175975153,0.08508638666908164,0.0008516512153890459,-0.3226253627141382,2,2
134,0.1340000000000001,ramp,13.4,1.1098472588728772,0.0003454989166051803,1.0122624002418812,0.012262400241881188,0.00030999274158303563,0.08539637941066468,0.0008557181331198887,-0.035506175022144655,2,2
135,0.1350000000000001,ramp,13.5,1.1124189741155586,0.002571715242681405,1.0124238296720487,0.012423829672048692,0.002249730366492151,0.08764610977715682,0.0008594229804762637,-0.3219848761892539,2,2
136,0.1360000000000001,ramp,13.6,1.1127734366949236,0.00035446257936500025,1.0124422587748967,0.012442258774896686,0.0003184681650249097,0.08796457794218174,0.0008634735406191467,-0.03599441434009053,2,2
137,0.1370000000000001,ramp,13.7,1.1153739848467696,0.0026005481518460716,1.0126033732257627,0.01260337322576266,0.0022792009251457325,0.09024377886732747,0.0008671629528064852,-0.3213472267003391,2,2
138,0.1380000000000001,ramp,13.8,1.1157375071341198,0.0003635222873501487,1.0126220495052052,0.01262204950520518,0.00032704125058086647,0.09057082011790833,0.0008711975880817271,-0.036481036769282216,2,2
139,0.1390000000000001,ramp,13.9,1.1183667937289705,0.0026292865948507327,1.012782850368864,0.012782850368864063,0.0023085742027743683,0.0928793943206827,0.000874871992130444,-0.3207123920763643,2,2
